Ticker Symbol,Years,Period Ending, Total Revenue , Cost of Goods Sold ," Sales, General and Admin. ", Research and Development , Other Operating Items ,GICS Sector,GICS Sub Industry,
QRVO,Year 1,3/29/2014,"$ 1,148,231,000","$ 743,304,000","$ 180,317,000","$ 197,269,000", $-   ,Information Technology,Semiconductors,
QRVO,Year 2,3/28/2015,"$ 1,710,966,000","$ 1,021,658,000","$ 309,348,000","$ 257,494,000", $-   ,Information Technology,Semiconductors,
TXT,Year 1,12/29/2012,"$ 12,237,000,000","$ 10,019,000,000","$ 1,165,000,000", $-   , $-   ,Industrials,Industrial Conglomerates,
TXT,Year 2,12/28/2013,"$ 12,104,000,000","$ 10,131,000,000","$ 1,126,000,000", $-   , $-   ,Industrials,Industrial Conglomerates,
TXT,Year 3,01/03/2015,"$ 13,878,000,000","$ 11,421,000,000","$ 1,361,000,000", $-   , $-   ,Industrials,Industrial Conglomerates,
TXT,Year 4,01/02/2016,"$ 13,423,000,000","$ 10,979,000,000","$ 1,304,000,000", $-   , $-   ,Industrials,Industrial Conglomerates,
UA,Year 1,12/31/2012,"$ 1,834,921,000","$ 955,624,000","$ 670,602,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UA,Year 2,12/31/2013,"$ 2,332,051,000","$ 1,195,381,000","$ 871,572,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UA,Year 3,12/31/2014,"$ 3,084,370,000","$ 1,572,164,000","$ 1,158,251,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UA,Year 4,12/31/2015,"$ 3,963,313,000","$ 2,057,766,000","$ 1,497,000,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UAA,Year 1,12/31/2012,"$ 1,834,921,000","$ 955,624,000","$ 670,602,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UAA,Year 2,12/31/2013,"$ 2,332,051,000","$ 1,195,381,000","$ 871,572,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UAA,Year 3,12/31/2014,"$ 3,084,370,000","$ 1,572,164,000","$ 1,158,251,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UAA,Year 4,12/31/2015,"$ 3,963,313,000","$ 2,057,766,000","$ 1,497,000,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
UAL,Year 1,12/31/2012,"$ 37,152,000,000","$ 17,820,000,000","$ 16,448,000,000", $-   ,"$ 1,522,000,000",Industrials,Airlines,
UAL,Year 2,12/31/2013,"$ 38,279,000,000","$ 17,192,000,000","$ 17,629,000,000", $-   ,"$ 1,689,000,000",Industrials,Airlines,
UAL,Year 3,12/31/2014,"$ 38,901,000,000","$ 16,611,000,000","$ 17,795,000,000", $-   ,"$ 1,679,000,000",Industrials,Airlines,
UAL,Year 4,12/31/2015,"$ 37,864,000,000","$ 12,130,000,000","$ 18,423,000,000", $-   ,"$ 1,819,000,000",Industrials,Airlines,
UDR,Year 1,12/31/2012,"$ 716,612,000","$ 245,316,000","$ 58,005,000", $-   ,"$ 346,031,000",Real Estate,Residential REITs,
UDR,Year 2,12/31/2013,"$ 758,926,000","$ 258,612,000","$ 37,121,000", $-   ,"$ 346,273,000",Real Estate,Residential REITs,
UDR,Year 3,12/31/2014,"$ 818,046,000","$ 270,741,000","$ 56,612,000", $-   ,"$ 363,929,000",Real Estate,Residential REITs,
UDR,Year 4,12/31/2015,"$ 894,638,000","$ 282,037,000","$ 71,733,000", $-   ,"$ 381,277,000",Real Estate,Residential REITs,
ULTA,Year 1,02/02/2013,"$ 2,220,256,000","$ 1,436,582,000","$ 488,880,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
ULTA,Year 2,02/02/2014,"$ 2,670,573,000","$ 1,729,325,000","$ 596,390,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
ULTA,Year 3,1/31/2015,"$ 3,241,369,000","$ 2,104,582,000","$ 712,006,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
ULTA,Year 4,1/31/2016,"$ 3,924,116,000","$ 2,539,783,000","$ 863,354,000", $-   , $-   ,Consumer Discretionary,Specialty Stores,
UNH,Year 1,12/31/2013,"$ 122,489,000,000","$ 89,659,000,000", $-   , $-   ,"$ 23,207,000,000",Health Care,Managed Health Care,
UNH,Year 2,12/31/2014,"$ 130,474,000,000","$ 93,633,000,000", $-   , $-   ,"$ 26,567,000,000",Health Care,Managed Health Care,
UNH,Year 3,12/31/2015,"$ 157,107,000,000","$ 103,875,000,000", $-   , $-   ,"$ 42,211,000,000",Health Care,Managed Health Care,
UNH,Year 4,12/31/2016,"$ 184,840,000,000","$ 117,038,000,000", $-   , $-   ,"$ 54,872,000,000",Health Care,Managed Health Care,
UNM,Year 1,12/31/2012,"$ 10,515,400,000","$ 7,172,100,000","$ 786,800,000", $-   ,"$ 1,161,600,000",Financials,Diversified Financial Services,
UNM,Year 2,12/31/2013,"$ 10,368,600,000","$ 7,038,400,000","$ 790,400,000", $-   ,"$ 1,170,400,000",Financials,Diversified Financial Services,
UNM,Year 3,12/31/2014,"$ 10,524,500,000","$ 7,722,100,000","$ 820,900,000", $-   ,"$ 1,272,000,000",Financials,Diversified Financial Services,
UNM,Year 4,12/31/2015,"$ 10,731,300,000","$ 7,209,400,000","$ 835,100,000", $-   ,"$ 1,295,700,000",Financials,Diversified Financial Services,
UNP,Year 1,12/31/2013,"$ 21,963,000,000","$ 5,849,000,000","$ 6,891,000,000", $-   ,"$ 1,777,000,000",Industrials,Railroads,
UNP,Year 2,12/31/2014,"$ 23,988,000,000","$ 6,097,000,000","$ 7,234,000,000", $-   ,"$ 1,904,000,000",Industrials,Railroads,
UNP,Year 3,12/31/2015,"$ 21,813,000,000","$ 4,434,000,000","$ 7,315,000,000", $-   ,"$ 2,012,000,000",Industrials,Railroads,
UNP,Year 4,12/31/2016,"$ 19,941,000,000","$ 3,747,000,000","$ 6,884,000,000", $-   ,"$ 2,038,000,000",Industrials,Railroads,
UPS,Year 1,12/31/2012,"$ 54,127,000,000","$ 13,574,000,000","$ 37,352,000,000", $-   ,"$ 1,858,000,000",Industrials,Air Freight & Logistics,
UPS,Year 2,12/31/2013,"$ 55,438,000,000","$ 13,703,000,000","$ 32,834,000,000", $-   ,"$ 1,867,000,000",Industrials,Air Freight & Logistics,
UPS,Year 3,12/31/2014,"$ 58,232,000,000","$ 14,758,000,000","$ 36,583,000,000", $-   ,"$ 1,923,000,000",Industrials,Air Freight & Logistics,
UPS,Year 4,12/31/2015,"$ 58,363,000,000","$ 12,947,000,000","$ 35,664,000,000", $-   ,"$ 2,084,000,000",Industrials,Air Freight & Logistics,
URBN,Year 1,1/31/2013,"$ 2,794,925,000","$ 1,763,394,000","$ 657,246,000", $-   , $-   ,Consumer Discretionary,Apparel Retail,
URBN,Year 2,1/31/2014,"$ 3,086,608,000","$ 1,925,266,000","$ 734,511,000", $-   , $-   ,Consumer Discretionary,Apparel Retail,
URBN,Year 3,1/31/2015,"$ 3,323,077,000","$ 2,148,147,000","$ 809,545,000", $-   , $-   ,Consumer Discretionary,Apparel Retail,
URBN,Year 4,1/31/2016,"$ 3,445,134,000","$ 2,243,232,000","$ 848,323,000", $-   , $-   ,Consumer Discretionary,Apparel Retail,
USB,Year 1,7/31/2013,"$ 2,436,948,000","$ 1,589,821,000","$ 441,168,000","$ 62,630,000", $-   ,Financials,Banks,
USB,Year 2,7/31/2014,"$ 2,473,500,000","$ 1,595,700,000","$ 460,300,000","$ 61,800,000", $-   ,Financials,Banks,
USB,Year 3,7/31/2015,"$ 2,371,200,000","$ 1,562,600,000","$ 460,100,000","$ 60,200,000", $-   ,Financials,Banks,
USB,Year 4,7/31/2016,"$ 2,220,300,000","$ 1,465,500,000","$ 425,100,000","$ 55,500,000", $-   ,Financials,Banks,
UTX,Year 1,12/31/2013,"$ 56,600,000,000","$ 40,468,000,000","$ 5,241,000,000","$ 2,342,000,000", $-   ,Industrials,Industrial Conglomerates,
UTX,Year 2,12/31/2014,"$ 57,900,000,000","$ 40,898,000,000","$ 4,934,000,000","$ 2,475,000,000", $-   ,Industrials,Industrial Conglomerates,
UTX,Year 3,12/31/2015,"$ 56,098,000,000","$ 40,431,000,000","$ 6,097,000,000","$ 2,279,000,000", $-   ,Industrials,Industrial Conglomerates,
UTX,Year 4,12/31/2016,"$ 57,244,000,000","$ 41,460,000,000","$ 5,275,000,000","$ 2,337,000,000", $-   ,Industrials,Industrial Conglomerates,
QRVO,Year 3,04/02/2016,"$ 2,610,726,000","$ 1,561,173,000","$ 588,822,000","$ 448,763,000", $-   ,Information Technology,Semiconductors,
SWKS,Year 1,9/27/2013,"$ 1,792,000,000","$ 1,025,400,000","$ 159,700,000","$ 226,300,000","$ 29,100,000",Information Technology,Semiconductors,
SWKS,Year 2,10/03/2014,"$ 2,291,500,000","$ 1,268,800,000","$ 179,100,000","$ 252,200,000","$ 25,900,000",Information Technology,Semiconductors,
SWKS,Year 3,10/02/2015,"$ 3,258,400,000","$ 1,703,900,000","$ 191,300,000","$ 303,200,000","$ 33,500,000",Information Technology,Semiconductors,
VAR,Year 1,9/27/2013,"$ 2,942,897,000","$ 1,693,210,000","$ 432,589,000","$ 208,208,000", $-   ,Health Care,Health Care Equipment,
VAR,Year 2,9/26/2014,"$ 3,049,800,000","$ 1,748,100,000","$ 470,600,000","$ 234,800,000", $-   ,Health Care,Health Care Equipment,
VAR,Year 3,10/02/2015,"$ 3,099,100,000","$ 1,816,400,000","$ 488,500,000","$ 245,200,000", $-   ,Health Care,Health Care Equipment,
VAR,Year 4,9/30/2016,"$ 3,217,800,000","$ 1,856,500,000","$ 557,000,000","$ 253,500,000", $-   ,Health Care,Health Care Equipment,
VFC,Year 1,12/31/2012,"$ 10,879,855,000","$ 5,817,880,000","$ 3,596,708,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
VFC,Year 2,12/31/2013,"$ 11,419,648,000","$ 5,931,469,000","$ 3,841,032,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
VFC,Year 3,01/03/2015,"$ 12,282,161,000","$ 6,288,190,000","$ 4,159,885,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
VFC,Year 4,01/02/2016,"$ 12,376,744,000","$ 6,393,800,000","$ 4,178,386,000", $-   , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",
VIAB,Year 1,9/30/2013,"$ 13,794,000,000","$ 6,799,000,000","$ 2,829,000,000", $-   ,"$ 237,000,000",Consumer Discretionary,Broadcasting & Cable TV,
VIAB,Year 2,9/30/2014,"$ 13,783,000,000","$ 6,542,000,000","$ 2,899,000,000", $-   ,"$ 217,000,000",Consumer Discretionary,Broadcasting & Cable TV,
VIAB,Year 3,9/30/2015,"$ 13,268,000,000","$ 6,868,000,000","$ 2,860,000,000", $-   ,"$ 222,000,000",Consumer Discretionary,Broadcasting & Cable TV,
VIAB,Year 4,9/30/2016,"$ 12,488,000,000","$ 6,684,000,000","$ 2,851,000,000", $-   ,"$ 221,000,000",Consumer Discretionary,Broadcasting & Cable TV,
VLO,Year 1,12/31/2012,"$ 138,393,000,000","$ 126,485,000,000","$ 5,229,000,000", $-   ,"$ 1,549,000,000",Energy,Oil & Gas Refining & Marketing & Transportation,
VLO,Year 2,12/31/2013,"$ 138,074,000,000","$ 127,316,000,000","$ 5,081,000,000", $-   ,"$ 1,720,000,000",Energy,Oil & Gas Refining & Marketing & Transportation,
VLO,Year 3,12/31/2014,"$ 130,844,000,000","$ 118,141,000,000","$ 5,111,000,000", $-   ,"$ 1,690,000,000",Energy,Oil & Gas Refining & Marketing & Transportation,
VLO,Year 4,12/31/2015,"$ 87,804,000,000","$ 74,651,000,000","$ 4,953,000,000", $-   ,"$ 1,842,000,000",Energy,Oil & Gas Refining & Marketing & Transportation,
VMC,Year 1,12/31/2012,"$ 2,567,310,000","$ 2,233,284,000","$ 308,143,000", $-   , $-   ,Materials,Construction Materials,
VMC,Year 2,12/31/2013,"$ 2,770,709,000","$ 2,343,829,000","$ 274,217,000", $-   , $-   ,Materials,Construction Materials,
VMC,Year 3,12/31/2014,"$ 2,994,169,000","$ 2,406,587,000","$ 292,358,000", $-   , $-   ,Materials,Construction Materials,
VMC,Year 4,12/31/2015,"$ 3,422,181,000","$ 2,564,648,000","$ 312,694,000", $-   , $-   ,Materials,Construction Materials,
VNO,Year 1,12/31/2013,"$ 2,299,176,000","$ 928,565,000","$ 177,366,000","$ 32,210,000","$ 461,627,000",Real Estate,REITs,
VNO,Year 2,12/31/2014,"$ 2,312,512,000","$ 953,611,000","$ 169,270,000", $-   ,"$ 481,303,000",Real Estate,REITs,
VNO,Year 3,12/31/2015,"$ 2,502,267,000","$ 1,011,249,000","$ 175,307,000", $-   ,"$ 542,952,000",Real Estate,REITs,
VNO,Year 4,12/31/2016,"$ 2,506,202,000","$ 1,024,336,000","$ 179,279,000", $-   ,"$ 565,059,000",Real Estate,REITs,
VRSK,Year 1,12/31/2012,"$ 1,407,848,000","$ 516,708,000","$ 220,068,000", $-   ,"$ 98,844,000",Industrials,Research & Consulting Services,
VRSK,Year 2,12/31/2013,"$ 1,595,703,000","$ 622,523,000","$ 228,982,000", $-   ,"$ 129,931,000",Industrials,Research & Consulting Services,
VRSK,Year 3,12/31/2014,"$ 1,746,726,000","$ 716,598,000","$ 227,306,000", $-   ,"$ 142,376,000",Industrials,Research & Consulting Services,
VRSK,Year 4,12/31/2015,"$ 2,068,010,000","$ 803,274,000","$ 312,690,000", $-   ,"$ 215,484,000",Industrials,Research & Consulting Services,
SWKS,Year 4,9/30/2016,"$ 3,289,000,000","$ 1,623,800,000","$ 195,900,000","$ 312,400,000","$ 33,400,000",Information Technology,Semiconductors,
TXN,Year 1,12/31/2012,"$ 12,825,000,000","$ 6,457,000,000","$ 1,804,000,000","$ 1,877,000,000", $-   ,Information Technology,Semiconductors,
TXN,Year 2,12/31/2013,"$ 12,205,000,000","$ 5,841,000,000","$ 1,858,000,000","$ 1,522,000,000", $-   ,Information Technology,Semiconductors,
TXN,Year 3,12/31/2014,"$ 13,045,000,000","$ 5,618,000,000","$ 1,843,000,000","$ 1,358,000,000", $-   ,Information Technology,Semiconductors,
VRTX,Year 1,12/31/2012,"$ 1,527,042,000","$ 279,885,000","$ 432,681,000","$ 765,905,000", $-   ,Health Care,Biotechnology,
VRTX,Year 2,12/31/2013,"$ 1,211,975,000","$ 130,277,000","$ 356,188,000","$ 882,097,000", $-   ,Health Care,Biotechnology,
VRTX,Year 3,12/31/2014,"$ 580,415,000","$ 60,987,000","$ 305,409,000","$ 855,506,000", $-   ,Health Care,Biotechnology,
VRTX,Year 4,12/31/2015,"$ 1,032,336,000","$ 124,512,000","$ 376,575,000","$ 995,922,000", $-   ,Health Care,Biotechnology,
VTR,Year 1,12/31/2013,"$ 2,514,595,000","$ 1,118,240,000","$ 132,447,000", $-   ,"$ 629,908,000",Real Estate,REITs,
VTR,Year 2,12/31/2014,"$ 2,772,550,000","$ 1,212,480,000","$ 147,481,000", $-   ,"$ 725,216,000",Real Estate,REITs,
VTR,Year 3,12/31/2015,"$ 3,285,346,000","$ 1,410,205,000","$ 145,992,000", $-   ,"$ 894,057,000",Real Estate,REITs,
VTR,Year 4,12/31/2016,"$ 3,442,646,000","$ 1,442,073,000","$ 136,863,000", $-   ,"$ 898,924,000",Real Estate,REITs,
VZ,Year 1,12/31/2012,"$ 115,846,000,000","$ 46,275,000,000","$ 39,951,000,000", $-   ,"$ 16,460,000,000",Telecommunications Services,Integrated Telecommunications Services,
VZ,Year 2,12/31/2013,"$ 120,550,000,000","$ 44,887,000,000","$ 27,089,000,000", $-   ,"$ 16,606,000,000",Telecommunications Services,Integrated Telecommunications Services,
VZ,Year 3,12/31/2014,"$ 127,079,000,000","$ 49,931,000,000","$ 41,016,000,000", $-   ,"$ 16,533,000,000",Telecommunications Services,Integrated Telecommunications Services,
VZ,Year 4,12/31/2015,"$ 131,620,000,000","$ 52,557,000,000","$ 29,986,000,000", $-   ,"$ 16,017,000,000",Telecommunications Services,Integrated Telecommunications Services,
WAT,Year 1,12/31/2012,"$ 1,843,641,000","$ 737,614,000","$ 477,270,000","$ 96,004,000","$ 13,829,000",Health Care,Health Care Distributors,
WAT,Year 2,12/31/2013,"$ 1,904,218,000","$ 783,456,000","$ 492,965,000","$ 100,536,000","$ 9,918,000",Health Care,Health Care Distributors,
WAT,Year 3,12/31/2014,"$ 1,989,344,000","$ 824,913,000","$ 512,707,000","$ 107,726,000","$ 10,634,000",Health Care,Health Care Distributors,
WAT,Year 4,12/31/2015,"$ 2,042,332,000","$ 842,672,000","$ 495,747,000","$ 118,545,000","$ 10,123,000",Health Care,Health Care Distributors,
TXN,Year 4,12/31/2015,"$ 13,000,000,000","$ 5,440,000,000","$ 1,748,000,000","$ 1,280,000,000", $-   ,Information Technology,Semiconductors,
XLNX,Year 1,3/30/2013,"$ 2,168,652,000","$ 737,206,000","$ 365,684,000","$ 475,522,000","$ 9,508,000",Information Technology,Semiconductors,
XLNX,Year 2,3/29/2014,"$ 2,382,531,000","$ 743,253,000","$ 378,607,000","$ 492,447,000","$ 9,887,000",Information Technology,Semiconductors,
XLNX,Year 3,3/28/2015,"$ 2,377,344,000","$ 708,823,000","$ 353,670,000","$ 525,745,000","$ 9,537,000",Information Technology,Semiconductors,
WEC,Year 1,12/31/2012,"$ 4,246,400,000","$ 2,760,500,000","$ 121,400,000", $-   ,"$ 364,200,000",Utilities,Electric Utilities,
WEC,Year 2,12/31/2013,"$ 4,519,000,000","$ 2,982,100,000","$ 116,700,000", $-   ,"$ 340,100,000",Utilities,Electric Utilities,
WEC,Year 3,12/31/2014,"$ 4,997,100,000","$ 3,371,800,000","$ 121,800,000", $-   ,"$ 391,400,000",Utilities,Electric Utilities,
WEC,Year 4,12/31/2015,"$ 5,926,100,000","$ 3,949,400,000","$ 164,400,000", $-   ,"$ 561,800,000",Utilities,Electric Utilities,
WFC,Year 1,12/31/2012,"$ 91,247,000,000","$ 1,727,000,000","$ 48,724,000,000", $-   ,"$ 8,891,000,000",Financials,Banks,
WFC,Year 2,12/31/2013,"$ 88,069,000,000","$ 1,337,000,000","$ 47,338,000,000", $-   ,"$ 3,813,000,000",Financials,Banks,
WFC,Year 3,12/31/2014,"$ 88,372,000,000","$ 1,096,000,000","$ 47,667,000,000", $-   ,"$ 2,765,000,000",Financials,Banks,
WFC,Year 4,12/31/2015,"$ 90,033,000,000","$ 963,000,000","$ 48,728,000,000", $-   ,"$ 3,688,000,000",Financials,Banks,
WFM,Year 1,9/29/2013,"$ 12,917,000,000","$ 8,288,000,000","$ 3,682,000,000", $-   , $-   ,Consumer Staples,Food Retail,
WFM,Year 2,9/28/2014,"$ 14,194,000,000","$ 9,150,000,000","$ 4,032,000,000", $-   , $-   ,Consumer Staples,Food Retail,
WFM,Year 3,9/27/2015,"$ 15,389,000,000","$ 9,973,000,000","$ 4,472,000,000", $-   , $-   ,Consumer Staples,Food Retail,
WFM,Year 4,9/25/2016,"$ 15,724,000,000","$ 10,313,000,000","$ 4,477,000,000", $-   , $-   ,Consumer Staples,Food Retail,
WHR,Year 1,12/31/2013,"$ 18,769,000,000","$ 15,471,000,000","$ 1,828,000,000", $-   ,"$ 25,000,000",Consumer Discretionary,Household Appliances,
WHR,Year 2,12/31/2014,"$ 19,872,000,000","$ 16,477,000,000","$ 2,038,000,000", $-   ,"$ 33,000,000",Consumer Discretionary,Household Appliances,
WHR,Year 3,12/31/2015,"$ 20,891,000,000","$ 17,201,000,000","$ 2,130,000,000", $-   ,"$ 74,000,000",Consumer Discretionary,Household Appliances,
WHR,Year 4,12/31/2016,"$ 20,718,000,000","$ 17,036,000,000","$ 2,084,000,000", $-   ,"$ 71,000,000",Consumer Discretionary,Household Appliances,
WM,Year 1,12/31/2013,"$ 13,983,000,000","$ 9,112,000,000","$ 1,468,000,000", $-   ,"$ 1,333,000,000",Industrials,Environmental Services,
WM,Year 2,12/31/2014,"$ 13,996,000,000","$ 9,002,000,000","$ 1,481,000,000", $-   ,"$ 1,292,000,000",Industrials,Environmental Services,
WM,Year 3,12/31/2015,"$ 12,961,000,000","$ 8,231,000,000","$ 1,343,000,000", $-   ,"$ 1,245,000,000",Industrials,Environmental Services,
WM,Year 4,12/31/2016,"$ 13,609,000,000","$ 8,486,000,000","$ 1,410,000,000", $-   ,"$ 1,301,000,000",Industrials,Environmental Services,
WMB,Year 1,12/31/2012,"$ 7,486,000,000","$ 4,523,000,000","$ 595,000,000", $-   ,"$ 756,000,000",Energy,Oil & Gas Exploration & Production,
WMB,Year 2,12/31/2013,"$ 6,860,000,000","$ 4,124,000,000","$ 546,000,000", $-   ,"$ 815,000,000",Energy,Oil & Gas Exploration & Production,
WMB,Year 3,12/31/2014,"$ 7,637,000,000","$ 4,508,000,000","$ 384,000,000", $-   ,"$ 1,176,000,000",Energy,Oil & Gas Exploration & Production,
WMB,Year 4,12/31/2015,"$ 7,360,000,000","$ 3,434,000,000","$ 864,000,000", $-   ,"$ 1,738,000,000",Energy,Oil & Gas Exploration & Production,
WMT,Year 1,1/31/2013,"$ 468,651,000,000","$ 352,297,000,000","$ 88,629,000,000", $-   , $-   ,Consumer Staples,Hypermarkets & Super Centers,
WMT,Year 2,1/31/2014,"$ 476,294,000,000","$ 358,069,000,000","$ 91,353,000,000", $-   , $-   ,Consumer Staples,Hypermarkets & Super Centers,
WMT,Year 3,1/31/2015,"$ 485,651,000,000","$ 365,086,000,000","$ 93,418,000,000", $-   , $-   ,Consumer Staples,Hypermarkets & Super Centers,
WMT,Year 4,1/31/2016,"$ 482,130,000,000","$ 360,984,000,000","$ 97,041,000,000", $-   , $-   ,Consumer Staples,Hypermarkets & Super Centers,
WRK,Year 1,9/30/2014,"$ 9,895,100,000","$ 7,961,500,000","$ 937,600,000", $-   ,"$ 86,000,000",Materials,Paper Packaging,
WRK,Year 2,9/30/2015,"$ 11,124,800,000","$ 8,986,500,000","$ 1,026,100,000", $-   ,"$ 118,900,000",Materials,Paper Packaging,
WRK,Year 3,9/30/2016,"$ 14,171,800,000","$ 11,413,200,000","$ 1,750,100,000", $-   ,"$ 211,800,000",Materials,Paper Packaging,
XLNX,Year 4,04/02/2016,"$ 2,213,881,000","$ 671,907,000","$ 331,652,000","$ 533,891,000","$ 6,550,000",Information Technology,Semiconductors,
MSFT,Year 1,6/30/2013,"$ 77,849,000,000","$ 20,385,000,000","$ 20,289,000,000","$ 10,411,000,000", $-   ,Information Technology,Systems Software,
MSFT,Year 2,6/30/2014,"$ 86,833,000,000","$ 27,078,000,000","$ 20,488,000,000","$ 11,381,000,000", $-   ,Information Technology,Systems Software,
MSFT,Year 3,6/30/2015,"$ 93,580,000,000","$ 33,038,000,000","$ 20,324,000,000","$ 12,046,000,000", $-   ,Information Technology,Systems Software,
WY,Year 1,12/31/2012,"$ 5,989,000,000","$ 4,993,000,000","$ 320,000,000","$ 32,000,000", $-   ,Real Estate,REITs,
WY,Year 2,12/31/2013,"$ 7,254,000,000","$ 5,716,000,000","$ 494,000,000","$ 33,000,000", $-   ,Real Estate,REITs,
WY,Year 3,12/31/2014,"$ 7,403,000,000","$ 5,763,000,000","$ 249,000,000","$ 27,000,000", $-   ,Real Estate,REITs,
WY,Year 4,12/31/2015,"$ 7,082,000,000","$ 5,694,000,000","$ 420,000,000","$ 24,000,000", $-   ,Real Estate,REITs,
WYN,Year 1,12/31/2012,"$ 4,534,000,000","$ 2,093,000,000","$ 1,389,000,000", $-   ,"$ 185,000,000",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",
WYN,Year 2,12/31/2013,"$ 5,009,000,000","$ 2,394,000,000","$ 1,471,000,000", $-   ,"$ 216,000,000",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",
WYN,Year 3,12/31/2014,"$ 5,281,000,000","$ 2,504,000,000","$ 1,557,000,000", $-   ,"$ 233,000,000",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",
WYN,Year 4,12/31/2015,"$ 5,536,000,000","$ 2,700,000,000","$ 1,574,000,000", $-   ,"$ 234,000,000",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",
WYNN,Year 1,12/31/2012,"$ 5,154,284,000","$ 3,251,575,000","$ 481,677,000", $-   ,"$ 373,199,000",Consumer Discretionary,Casinos & Gaming,
WYNN,Year 2,12/31/2013,"$ 5,620,936,000","$ 3,478,822,000","$ 465,926,000", $-   ,"$ 371,051,000",Consumer Discretionary,Casinos & Gaming,
WYNN,Year 3,12/31/2014,"$ 5,433,661,000","$ 3,316,311,000","$ 502,901,000", $-   ,"$ 314,119,000",Consumer Discretionary,Casinos & Gaming,
WYNN,Year 4,12/31/2015,"$ 4,075,883,000","$ 2,530,374,000","$ 475,328,000", $-   ,"$ 322,629,000",Consumer Discretionary,Casinos & Gaming,
XEC,Year 1,12/31/2012,"$ 1,623,938,000","$ 337,903,000","$ 188,302,000", $-   ,"$ 513,916,000",Energy,Oil & Gas Exploration & Production,
XEC,Year 2,12/31/2013,"$ 1,998,051,000","$ 406,198,000","$ 72,143,000", $-   ,"$ 615,874,000",Energy,Oil & Gas Exploration & Production,
